match_id,match_start_date_time,game_version_id,game_version,radiant_player_1_hero_id,radiant_player_1_hero,radiant_player_2_hero_id,radiant_player_2_hero,radiant_player_3_hero_id,radiant_player_3_hero,radiant_player_4_hero_id,radiant_player_4_hero,radiant_player_5_hero_id,radiant_player_5_hero,dire_player_1_hero_id,dire_player_1_hero,dire_player_2_hero_id,dire_player_2_hero,dire_player_3_hero_id,dire_player_3_hero,dire_player_4_hero_id,dire_player_4_hero,dire_player_5_hero_id,dire_player_5_hero,radiant_win
7432079855,2023-11-11 07:18:47,167,7.34d,100,Tusk,6,Drow Ranger,38,Beastmaster,76,Outworld Destroyer,5,Crystal Maiden,71,Spirit Breaker,46,Templar Assassin,25,Lina,119,Dark Willow,51,Clockwerk,false
7432100806,2023-11-11 07:31:33,167,7.34d,97,Magnus,68,Ancient Apparition,76,Outworld Destroyer,67,Spectre,83,Treant Protector,5,Crystal Maiden,28,Slardar,70,Ursa,101,Skywrath Mage,23,Kunkka,true
7432343679,2023-11-11 10:05:30,167,7.34d,137,Primal Beast,42,Wraith King,68,Ancient Apparition,64,Jakiro,16,Sand King,104,Legion Commander,119,Dark Willow,39,Queen of Pain,138,Muerta,51,Clockwerk,true
7432945280,2023-11-11 14:51:20,167,7.34d,23,Kunkka,89,Naga Siren,58,Enchantress,135,Dawnbreaker,86,Rubick,11,Shadow Fiend,98,Timbersaw,29,Tidehunter,71,Spirit Breaker,53,Nature's Prophet,false
7433398729,2023-11-11 18:08:27,167,7.34d,43,Death Prophet,100,Tusk,98,Timbersaw,20,Vengeful Spirit,46,Templar Assassin,110,Phoenix,23,Kunkka,78,Brewmaster,53,Nature's Prophet,109,Terrorblade,false
7433589973,2023-11-11 20:05:33,167,7.34d,10,Morphling,101,Skywrath Mage,81,Chaos Knight,85,Undying,23,Kunkka,48,Luna,7,Earthshaker,135,Dawnbreaker,119,Dark Willow,50,Dazzle,true
7433626821,2023-11-11 20:26:18,167,7.34d,119,Dark Willow,86,Rubick,41,Faceless Void,22,Zeus,104,Legion Commander,63,Weaver,121,Grimstroke,100,Tusk,30,Witch Doctor,137,Primal Beast,true
7433722083,2023-11-11 21:40:12,167,7.34d,101,Skywrath Mage,74,Invoker,81,Chaos Knight,41,Faceless Void,45,Pugna,48,Luna,83,Treant Protector,107,Earth Spirit,63,Weaver,38,Beastmaster,true
7433774921,2023-11-11 22:17:25,167,7.34d,32,Riki,88,Nyx Assassin,121,Grimstroke,46,Templar Assassin,23,Kunkka,84,Ogre Magi,54,Lifestealer,63,Weaver,20,Vengeful Spirit,49,Dragon Knight,false
7433838604,2023-11-11 23:21:08,167,7.34d,53,Nature's Prophet,15,Razor,86,Rubick,121,Grimstroke,69,Doom,138,Muerta,91,Io,63,Weaver,38,Beastmaster,36,Necrophos,false
7434240208,2023-11-12 05:50:10,167,7.34d,74,Invoker,50,Dazzle,31,Lich,19,Tiny,44,Phantom Assassin,138,Muerta,101,Skywrath Mage,5,Crystal Maiden,25,Lina,129,Mars,true
7434251295,2023-11-12 05:58:53,167,7.34d,14,Pudge,86,Rubick,88,Nyx Assassin,81,Chaos Knight,39,Queen of Pain,23,Kunkka,42,Wraith King,121,Grimstroke,138,Muerta,84,Ogre Magi,true
7434253691,2023-11-12 06:00:07,167,7.34d,42,Wraith King,110,Phoenix,109,Terrorblade,83,Treant Protector,13,Puck,46,Templar Assassin,67,Spectre,121,Grimstroke,104,Legion Commander,128,Snapfire,false
7434394880,2023-11-12 07:33:21,167,7.34d,73,Alchemist,90,Keeper of the Light,48,Luna,28,Slardar,87,Disruptor,27,Shadow Shaman,16,Sand King,84,Ogre Magi,13,Puck,4,Bloodseeker,false
7434872374,2023-11-12 12:01:21,167,7.34d,138,Muerta,2,Axe,79,Shadow Demon,46,Templar Assassin,83,Treant Protector,7,Earthshaker,37,Warlock,114,Monkey King,81,Chaos Knight,71,Spirit Breaker,true
7434886929,2023-11-12 12:07:53,167,7.34d,74,Invoker,27,Shadow Shaman,81,Chaos Knight,63,Weaver,93,Slark,138,Muerta,83,Treant Protector,80,Lone Druid,128,Snapfire,25,Lina,false
7435037750,2023-11-12 13:11:17,167,7.34d,107,Earth Spirit,88,Nyx Assassin,93,Slark,53,Nature's Prophet,100,Tusk,30,Witch Doctor,114,Monkey King,22,Zeus,29,Tidehunter,31,Lich,true
7435039340,2023-11-12 13:11:56,167,7.34d,14,Pudge,45,Pugna,114,Monkey King,38,Beastmaster,121,Grimstroke,35,Sniper,85,Undying,75,Silencer,22,Zeus,67,Spectre,true
7435043863,2023-11-12 13:13:43,167,7.34d,107,Earth Spirit,51,Clockwerk,54,Lifestealer,121,Grimstroke,72,Gyrocopter,15,Razor,7,Earthshaker,23,Kunkka,95,Troll Warlord,37,Warlock,true
7435052266,2023-11-12 13:17:07,167,7.34d,105,Techies,23,Kunkka,13,Puck,18,Sven,37,Warlock,137,Primal Beast,74,Invoker,121,Grimstroke,85,Undying,93,Slark,true
7435053419,2023-11-12 13:17:36,167,7.34d,22,Zeus,2,Axe,121,Grimstroke,53,Nature's Prophet,54,Lifestealer,63,Weaver,5,Crystal Maiden,96,Centaur Warrunner,74,Invoker,9,Mirana,true
7435074984,2023-11-12 13:26:15,167,7.34d,44,Phantom Assassin,68,Ancient Apparition,23,Kunkka,29,Tidehunter,50,Dazzle,48,Luna,74,Invoker,138,Muerta,87,Disruptor,81,Chaos Knight,false
7435084824,2023-11-12 13:30:11,167,7.34d,50,Dazzle,23,Kunkka,85,Undying,42,Wraith King,121,Grimstroke,58,Enchantress,100,Tusk,96,Centaur Warrunner,36,Necrophos,138,Muerta,true
7435218205,2023-11-12 14:23:42,167,7.34d,137,Primal Beast,63,Weaver,48,Luna,88,Nyx Assassin,110,Phoenix,138,Muerta,102,Abaddon,10,Morphling,28,Slardar,36,Necrophos,true
7435277763,2023-11-12 14:48:05,167,7.34d,74,Invoker,138,Muerta,67,Spectre,58,Enchantress,60,Night Stalker,70,Ursa,107,Earth Spirit,135,Dawnbreaker,101,Skywrath Mage,121,Grimstroke,true
7435279492,2023-11-12 14:48:49,167,7.34d,110,Phoenix,81,Chaos Knight,25,Lina,22,Zeus,96,Centaur Warrunner,114,Monkey King,69,Doom,11,Shadow Fiend,64,Jakiro,121,Grimstroke,true
7435325672,2023-11-12 15:08:17,167,7.34d,138,Muerta,96,Centaur Warrunner,39,Queen of Pain,81,Chaos Knight,53,Nature's Prophet,36,Necrophos,2,Axe,121,Grimstroke,12,Phantom Lancer,110,Phoenix,true
7435410039,2023-11-12 15:45:10,167,7.34d,42,Wraith King,63,Weaver,90,Keeper of the Light,119,Dark Willow,85,Undying,44,Phantom Assassin,97,Magnus,107,Earth Spirit,105,Techies,110,Phoenix,true
7435435542,2023-11-12 15:56:56,167,7.34d,111,Oracle,121,Grimstroke,99,Bristleback,53,Nature's Prophet,104,Legion Commander,34,Tinker,14,Pudge,64,Jakiro,47,Viper,138,Muerta,true
7435446223,2023-11-12 16:01:56,167,7.34d,96,Centaur Warrunner,120,Pangolier,89,Naga Siren,68,Ancient Apparition,138,Muerta,28,Slardar,81,Chaos Knight,106,Ember Spirit,53,Nature's Prophet,100,Tusk,true
7435462853,2023-11-12 16:09:40,167,7.34d,14,Pudge,60,Night Stalker,6,Drow Ranger,121,Grimstroke,36,Necrophos,27,Shadow Shaman,137,Primal Beast,70,Ursa,75,Silencer,71,Spirit Breaker,true
7435502689,2023-11-12 16:28:49,167,7.34d,88,Nyx Assassin,71,Spirit Breaker,25,Lina,138,Muerta,102,Abaddon,95,Troll Warlord,76,Outworld Destroyer,50,Dazzle,121,Grimstroke,29,Tidehunter,true
7435551215,2023-11-12 16:53:12,167,7.34d,25,Lina,85,Undying,67,Spectre,123,Hoodwink,81,Chaos Knight,48,Luna,87,Disruptor,138,Muerta,50,Dazzle,29,Tidehunter,false
7435640591,2023-11-12 17:40:04,167,7.34d,89,Naga Siren,119,Dark Willow,99,Bristleback,90,Keeper of the Light,23,Kunkka,41,Faceless Void,106,Ember Spirit,71,Spirit Breaker,123,Hoodwink,53,Nature's Prophet,false
7435770254,2023-11-12 18:56:00,167,7.34d,3,Bane,114,Monkey King,38,Beastmaster,90,Keeper of the Light,101,Skywrath Mage,63,Weaver,102,Abaddon,100,Tusk,107,Earth Spirit,56,Clinkz,false
7435943804,2023-11-12 21:06:05,167,7.34d,63,Weaver,36,Necrophos,96,Centaur Warrunner,83,Treant Protector,119,Dark Willow,121,Grimstroke,80,Lone Druid,76,Outworld Destroyer,100,Tusk,78,Brewmaster,true
7435944934,2023-11-12 21:07:08,167,7.34d,67,Spectre,3,Bane,121,Grimstroke,60,Night Stalker,114,Monkey King,44,Phantom Assassin,120,Pangolier,63,Weaver,138,Muerta,78,Brewmaster,true
7435947255,2023-11-12 21:09:19,167,7.34d,123,Hoodwink,68,Ancient Apparition,100,Tusk,81,Chaos Knight,97,Magnus,135,Dawnbreaker,129,Mars,22,Zeus,20,Vengeful Spirit,18,Sven,true
7435952439,2023-11-12 21:14:17,167,7.34d,110,Phoenix,7,Earthshaker,23,Kunkka,67,Spectre,138,Muerta,81,Chaos Knight,121,Grimstroke,29,Tidehunter,54,Lifestealer,119,Dark Willow,true
7435955759,2023-11-12 21:17:28,167,7.34d,121,Grimstroke,36,Necrophos,27,Shadow Shaman,48,Luna,137,Primal Beast,20,Vengeful Spirit,41,Faceless Void,76,Outworld Destroyer,53,Nature's Prophet,42,Wraith King,false
7435970897,2023-11-12 21:32:22,167,7.34d,39,Queen of Pain,138,Muerta,78,Brewmaster,45,Pugna,100,Tusk,43,Death Prophet,67,Spectre,31,Lich,88,Nyx Assassin,128,Snapfire,true
7435990590,2023-11-12 21:52:55,167,7.34d,138,Muerta,81,Chaos Knight,100,Tusk,110,Phoenix,50,Dazzle,44,Phantom Assassin,119,Dark Willow,23,Kunkka,53,Nature's Prophet,42,Wraith King,true
7435993383,2023-11-12 21:56:02,167,7.34d,110,Phoenix,96,Centaur Warrunner,107,Earth Spirit,36,Necrophos,63,Weaver,83,Treant Protector,13,Puck,67,Spectre,53,Nature's Prophet,100,Tusk,false
7436001772,2023-11-12 22:05:26,167,7.34d,29,Tidehunter,83,Treant Protector,34,Tinker,110,Phoenix,44,Phantom Assassin,59,Huskar,20,Vengeful Spirit,121,Grimstroke,70,Ursa,81,Chaos Knight,true
7436040247,2023-11-12 22:53:51,167,7.34d,42,Wraith King,29,Tidehunter,45,Pugna,63,Weaver,100,Tusk,10,Morphling,120,Pangolier,96,Centaur Warrunner,101,Skywrath Mage,83,Treant Protector,true
7436055586,2023-11-12 23:15:35,167,7.34d,67,Spectre,36,Necrophos,47,Viper,14,Pudge,68,Ancient Apparition,29,Tidehunter,21,Windranger,138,Muerta,109,Terrorblade,85,Undying,false
7436070161,2023-11-12 23:38:53,167,7.34d,96,Centaur Warrunner,63,Weaver,68,Ancient Apparition,121,Grimstroke,46,Templar Assassin,60,Night Stalker,86,Rubick,11,Shadow Fiend,87,Disruptor,48,Luna,true
7436120513,2023-11-13 00:54:20,167,7.34d,137,Primal Beast,50,Dazzle,67,Spectre,121,Grimstroke,110,Phoenix,54,Lifestealer,2,Axe,23,Kunkka,45,Pugna,53,Nature's Prophet,true
7436125221,2023-11-13 01:01:27,167,7.34d,13,Puck,100,Tusk,80,Lone Druid,81,Chaos Knight,119,Dark Willow,74,Invoker,42,Wraith King,85,Undying,63,Weaver,50,Dazzle,true
7436296774,2023-11-13 04:45:03,167,7.34d,137,Primal Beast,26,Lion,104,Legion Commander,46,Templar Assassin,5,Crystal Maiden,48,Luna,86,Rubick,96,Centaur Warrunner,76,Outworld Destroyer,63,Weaver,true
7436335241,2023-11-13 05:30:38,167,7.34d,5,Crystal Maiden,78,Brewmaster,128,Snapfire,23,Kunkka,48,Luna,138,Muerta,110,Phoenix,137,Primal Beast,13,Puck,84,Ogre Magi,true
7436362475,2023-11-13 06:00:29,167,7.34d,121,Grimstroke,29,Tidehunter,100,Tusk,138,Muerta,12,Phantom Lancer,81,Chaos Knight,114,Monkey King,119,Dark Willow,110,Phoenix,74,Invoker,false
7436469389,2023-11-13 07:57:04,167,7.34d,138,Muerta,23,Kunkka,38,Beastmaster,63,Weaver,103,Elder Titan,46,Templar Assassin,86,Rubick,104,Legion Commander,66,Chen,7,Earthshaker,true
7436549447,2023-11-13 09:12:06,167,7.34d,121,Grimstroke,120,Pangolier,100,Tusk,21,Windranger,104,Legion Commander,43,Death Prophet,85,Undying,79,Shadow Demon,138,Muerta,84,Ogre Magi,false
7436622073,2023-11-13 10:19:06,167,7.34d,135,Dawnbreaker,137,Primal Beast,54,Lifestealer,120,Pangolier,58,Enchantress,19,Tiny,48,Luna,100,Tusk,129,Mars,13,Puck,true
7436642750,2023-11-13 10:35:57,167,7.34d,99,Bristleback,3,Bane,98,Timbersaw,74,Invoker,91,Io,76,Outworld Destroyer,79,Shadow Demon,88,Nyx Assassin,2,Axe,56,Clinkz,true
7436932257,2023-11-13 13:24:05,167,7.34d,121,Grimstroke,138,Muerta,42,Wraith King,22,Zeus,83,Treant Protector,95,Troll Warlord,64,Jakiro,31,Lich,104,Legion Commander,5,Crystal Maiden,true
7437281794,2023-11-13 16:13:39,167,7.34d,23,Kunkka,121,Grimstroke,42,Wraith King,101,Skywrath Mage,10,Morphling,138,Muerta,14,Pudge,34,Tinker,49,Dragon Knight,63,Weaver,true
7437765952,2023-11-13 22:16:36,167,7.34d,43,Death Prophet,42,Wraith King,72,Gyrocopter,138,Muerta,83,Treant Protector,23,Kunkka,74,Invoker,79,Shadow Demon,119,Dark Willow,4,Bloodseeker,false
7437848024,2023-11-14 00:25:56,167,7.34d,2,Axe,81,Chaos Knight,88,Nyx Assassin,87,Disruptor,74,Invoker,99,Bristleback,32,Riki,56,Clinkz,62,Bounty Hunter,30,Witch Doctor,false
7438012946,2023-11-14 04:16:15,167,7.34d,48,Luna,42,Wraith King,83,Treant Protector,121,Grimstroke,23,Kunkka,10,Morphling,97,Magnus,90,Keeper of the Light,105,Techies,84,Ogre Magi,true
7438036762,2023-11-14 04:43:52,167,7.34d,74,Invoker,30,Witch Doctor,71,Spirit Breaker,121,Grimstroke,22,Zeus,42,Wraith King,104,Legion Commander,31,Lich,13,Puck,85,Undying,false
7438047984,2023-11-14 04:58:49,167,7.34d,10,Morphling,7,Earthshaker,97,Magnus,13,Puck,119,Dark Willow,44,Phantom Assassin,121,Grimstroke,2,Axe,93,Slark,17,Storm Spirit,false
7438131809,2023-11-14 06:41:16,167,7.34d,7,Earthshaker,137,Primal Beast,46,Templar Assassin,110,Phoenix,22,Zeus,100,Tusk,26,Lion,49,Dragon Knight,102,Abaddon,10,Morphling,false
7438182476,2023-11-14 07:35:48,167,7.34d,107,Earth Spirit,84,Ogre Magi,31,Lich,101,Skywrath Mage,81,Chaos Knight,42,Wraith King,71,Spirit Breaker,21,Windranger,26,Lion,14,Pudge,true
7438233186,2023-11-14 08:28:29,167,7.34d,119,Dark Willow,53,Nature's Prophet,137,Primal Beast,120,Pangolier,67,Spectre,20,Vengeful Spirit,100,Tusk,138,Muerta,74,Invoker,135,Dawnbreaker,true
7438261736,2023-11-14 08:57:09,167,7.34d,107,Earth Spirit,98,Timbersaw,121,Grimstroke,74,Invoker,63,Weaver,89,Naga Siren,51,Clockwerk,135,Dawnbreaker,138,Muerta,23,Kunkka,true
7438279616,2023-11-14 09:15:01,167,7.34d,41,Faceless Void,7,Earthshaker,75,Silencer,87,Disruptor,59,Huskar,128,Snapfire,71,Spirit Breaker,14,Pudge,91,Io,53,Nature's Prophet,true
7438336265,2023-11-14 10:09:54,167,7.34d,42,Wraith King,128,Snapfire,2,Axe,126,Void Spirit,83,Treant Protector,119,Dark Willow,22,Zeus,96,Centaur Warrunner,84,Ogre Magi,121,Grimstroke,false
7438501867,2023-11-14 12:09:44,167,7.34d,104,Legion Commander,74,Invoker,96,Centaur Warrunner,58,Enchantress,68,Ancient Apparition,17,Storm Spirit,36,Necrophos,88,Nyx Assassin,85,Undying,77,Lycan,true
7438535616,2023-11-14 12:30:56,167,7.34d,23,Kunkka,119,Dark Willow,29,Tidehunter,46,Templar Assassin,68,Ancient Apparition,107,Earth Spirit,38,Beastmaster,121,Grimstroke,79,Shadow Demon,41,Faceless Void,true
7438598590,2023-11-14 13:01:59,167,7.34d,135,Dawnbreaker,17,Storm Spirit,85,Undying,101,Skywrath Mage,104,Legion Commander,57,Omniknight,121,Grimstroke,34,Tinker,20,Vengeful Spirit,54,Lifestealer,false
7438598713,2023-11-14 13:02:03,167,7.34d,137,Primal Beast,29,Tidehunter,81,Chaos Knight,91,Io,138,Muerta,2,Axe,6,Drow Ranger,63,Weaver,101,Skywrath Mage,64,Jakiro,true
7438598754,2023-11-14 13:02:04,167,7.34d,71,Spirit Breaker,83,Treant Protector,31,Lich,128,Snapfire,46,Templar Assassin,25,Lina,135,Dawnbreaker,101,Skywrath Mage,121,Grimstroke,67,Spectre,true
7438600773,2023-11-14 13:03:05,167,7.34d,25,Lina,2,Axe,121,Grimstroke,67,Spectre,79,Shadow Demon,83,Treant Protector,120,Pangolier,96,Centaur Warrunner,63,Weaver,119,Dark Willow,false
7438600833,2023-11-14 13:03:07,167,7.34d,8,Juggernaut,121,Grimstroke,15,Razor,96,Centaur Warrunner,100,Tusk,30,Witch Doctor,81,Chaos Knight,119,Dark Willow,42,Wraith King,23,Kunkka,true
7438601363,2023-11-14 13:03:24,167,7.34d,126,Void Spirit,138,Muerta,2,Axe,37,Warlock,107,Earth Spirit,83,Treant Protector,67,Spectre,20,Vengeful Spirit,36,Necrophos,22,Zeus,true
7438602561,2023-11-14 13:03:58,167,7.34d,53,Nature's Prophet,49,Dragon Knight,67,Spectre,28,Slardar,66,Chen,121,Grimstroke,3,Bane,95,Troll Warlord,29,Tidehunter,46,Templar Assassin,true
7438605517,2023-11-14 13:05:26,167,7.34d,121,Grimstroke,100,Tusk,35,Sniper,96,Centaur Warrunner,13,Puck,85,Undying,1,Anti-Mage,102,Abaddon,7,Earthshaker,98,Timbersaw,true
7438608021,2023-11-14 13:06:42,167,7.34d,29,Tidehunter,45,Pugna,137,Primal Beast,83,Treant Protector,63,Weaver,114,Monkey King,20,Vengeful Spirit,69,Doom,138,Muerta,110,Phoenix,true
7438607306,2023-11-14 13:07:40,167,7.34d,7,Earthshaker,44,Phantom Assassin,100,Tusk,25,Lina,64,Jakiro,67,Spectre,104,Legion Commander,120,Pangolier,53,Nature's Prophet,83,Treant Protector,true
7438631866,2023-11-14 13:18:31,167,7.34d,48,Luna,51,Clockwerk,100,Tusk,63,Weaver,64,Jakiro,101,Skywrath Mage,2,Axe,67,Spectre,104,Legion Commander,123,Hoodwink,true
7438655007,2023-11-14 13:29:47,167,7.34d,97,Magnus,45,Pugna,69,Doom,67,Spectre,83,Treant Protector,126,Void Spirit,86,Rubick,53,Nature's Prophet,78,Brewmaster,10,Morphling,true
7438688962,2023-11-14 13:45:36,167,7.34d,97,Magnus,57,Omniknight,100,Tusk,53,Nature's Prophet,138,Muerta,23,Kunkka,13,Puck,110,Phoenix,20,Vengeful Spirit,42,Wraith King,true
7438724272,2023-11-14 14:02:25,167,7.34d,23,Kunkka,74,Invoker,46,Templar Assassin,86,Rubick,101,Skywrath Mage,20,Vengeful Spirit,71,Spirit Breaker,85,Undying,12,Phantom Lancer,92,Visage,true
7438734686,2023-11-14 14:07:19,167,7.34d,88,Nyx Assassin,53,Nature's Prophet,22,Zeus,81,Chaos Knight,45,Pugna,20,Vengeful Spirit,34,Tinker,50,Dazzle,48,Luna,97,Magnus,true
7438784373,2023-11-14 14:30:25,167,7.34d,67,Spectre,28,Slardar,107,Earth Spirit,53,Nature's Prophet,110,Phoenix,48,Luna,76,Outworld Destroyer,96,Centaur Warrunner,86,Rubick,83,Treant Protector,true
7438796970,2023-11-14 14:36:19,167,7.34d,89,Naga Siren,29,Tidehunter,83,Treant Protector,123,Hoodwink,21,Windranger,96,Centaur Warrunner,121,Grimstroke,138,Muerta,100,Tusk,36,Necrophos,true
7438851227,2023-11-14 15:02:25,167,7.34d,42,Wraith King,1,Anti-Mage,128,Snapfire,85,Undying,74,Invoker,80,Lone Druid,29,Tidehunter,64,Jakiro,36,Necrophos,30,Witch Doctor,false
7438961493,2023-11-14 15:58:49,167,7.34d,100,Tusk,15,Razor,63,Weaver,71,Spirit Breaker,23,Kunkka,30,Witch Doctor,18,Sven,110,Phoenix,36,Necrophos,96,Centaur Warrunner,true
7438980628,2023-11-14 16:09:11,167,7.34d,48,Luna,84,Ogre Magi,72,Gyrocopter,119,Dark Willow,13,Puck,57,Omniknight,50,Dazzle,138,Muerta,87,Disruptor,121,Grimstroke,true
7439043549,2023-11-14 16:44:17,167,7.34d,67,Spectre,53,Nature's Prophet,2,Axe,45,Pugna,23,Kunkka,138,Muerta,7,Earthshaker,96,Centaur Warrunner,95,Troll Warlord,68,Ancient Apparition,true
7439087264,2023-11-14 17:10:04,167,7.34d,83,Treant Protector,50,Dazzle,128,Snapfire,63,Weaver,23,Kunkka,10,Morphling,82,Meepo,38,Beastmaster,110,Phoenix,79,Shadow Demon,true
7439118053,2023-11-14 17:28:25,167,7.34d,41,Faceless Void,137,Primal Beast,110,Phoenix,29,Tidehunter,45,Pugna,121,Grimstroke,100,Tusk,76,Outworld Destroyer,67,Spectre,135,Dawnbreaker,true
7439403750,2023-11-14 21:06:31,167,7.34d,31,Lich,67,Spectre,46,Templar Assassin,96,Centaur Warrunner,123,Hoodwink,81,Chaos Knight,13,Puck,68,Ancient Apparition,104,Legion Commander,51,Clockwerk,true
7439405791,2023-11-14 21:08:38,167,7.34d,23,Kunkka,119,Dark Willow,67,Spectre,20,Vengeful Spirit,99,Bristleback,48,Luna,97,Magnus,75,Silencer,121,Grimstroke,137,Primal Beast,true
7439406244,2023-11-14 21:09:08,167,7.34d,22,Zeus,83,Treant Protector,99,Bristleback,63,Weaver,107,Earth Spirit,71,Spirit Breaker,137,Primal Beast,138,Muerta,85,Undying,26,Lion,true
7439411279,2023-11-14 21:14:32,167,7.34d,57,Omniknight,102,Abaddon,35,Sniper,96,Centaur Warrunner,37,Warlock,53,Nature's Prophet,129,Mars,68,Ancient Apparition,74,Invoker,119,Dark Willow,false
7439418075,2023-11-14 21:21:58,167,7.34d,31,Lich,135,Dawnbreaker,67,Spectre,28,Slardar,88,Nyx Assassin,54,Lifestealer,121,Grimstroke,25,Lina,126,Void Spirit,78,Brewmaster,true
7439431070,2023-11-14 21:36:22,167,7.34d,46,Templar Assassin,81,Chaos Knight,20,Vengeful Spirit,27,Shadow Shaman,28,Slardar,48,Luna,99,Bristleback,37,Warlock,23,Kunkka,100,Tusk,true
7439439829,2023-11-14 21:46:38,167,7.34d,70,Ursa,74,Invoker,128,Snapfire,87,Disruptor,96,Centaur Warrunner,23,Kunkka,121,Grimstroke,135,Dawnbreaker,54,Lifestealer,129,Mars,false
7439469720,2023-11-14 22:25:16,167,7.34d,68,Ancient Apparition,19,Tiny,48,Luna,83,Treant Protector,80,Lone Druid,56,Clinkz,135,Dawnbreaker,30,Witch Doctor,76,Outworld Destroyer,42,Wraith King,true
7439471389,2023-11-14 22:27:35,167,7.34d,36,Necrophos,83,Treant Protector,138,Muerta,96,Centaur Warrunner,4,Bloodseeker,23,Kunkka,12,Phantom Lancer,128,Snapfire,121,Grimstroke,47,Viper,true
7439477842,2023-11-14 22:36:45,167,7.34d,39,Queen of Pain,63,Weaver,71,Spirit Breaker,138,Muerta,53,Nature's Prophet,79,Shadow Demon,15,Razor,20,Vengeful Spirit,137,Primal Beast,41,Faceless Void,true
7439478051,2023-11-14 22:37:00,167,7.34d,4,Bloodseeker,138,Muerta,20,Vengeful Spirit,78,Brewmaster,25,Lina,39,Queen of Pain,111,Oracle,114,Monkey King,64,Jakiro,104,Legion Commander,true
7439480763,2023-11-14 22:40:54,167,7.34d,50,Dazzle,89,Naga Siren,22,Zeus,135,Dawnbreaker,45,Pugna,100,Tusk,138,Muerta,58,Enchantress,29,Tidehunter,25,Lina,false
7439481438,2023-11-14 22:41:55,167,7.34d,20,Vengeful Spirit,138,Muerta,23,Kunkka,46,Templar Assassin,38,Beastmaster,121,Grimstroke,18,Sven,78,Brewmaster,50,Dazzle,68,Ancient Apparition,true
7439481441,2023-11-14 22:41:55,167,7.34d,100,Tusk,46,Templar Assassin,80,Lone Druid,121,Grimstroke,23,Kunkka,85,Undying,51,Clockwerk,95,Troll Warlord,21,Windranger,96,Centaur Warrunner,true
7439500155,2023-11-14 23:10:44,167,7.34d,138,Muerta,107,Earth Spirit,100,Tusk,110,Phoenix,71,Spirit Breaker,83,Treant Protector,29,Tidehunter,23,Kunkka,114,Monkey King,119,Dark Willow,true
7439521071,2023-11-14 23:43:00,167,7.34d,42,Wraith King,23,Kunkka,10,Morphling,121,Grimstroke,68,Ancient Apparition,119,Dark Willow,81,Chaos Knight,46,Templar Assassin,78,Brewmaster,58,Enchantress,true
7439525540,2023-11-14 23:50:37,167,7.34d,23,Kunkka,59,Huskar,138,Muerta,42,Wraith King,53,Nature's Prophet,104,Legion Commander,46,Templar Assassin,114,Monkey King,123,Hoodwink,102,Abaddon,true
7439553225,2023-11-15 00:38:51,167,7.34d,29,Tidehunter,128,Snapfire,119,Dark Willow,54,Lifestealer,20,Vengeful Spirit,138,Muerta,23,Kunkka,100,Tusk,110,Phoenix,97,Magnus,false
7439554120,2023-11-15 00:40:22,167,7.34d,36,Necrophos,110,Phoenix,74,Invoker,54,Lifestealer,96,Centaur Warrunner,81,Chaos Knight,23,Kunkka,63,Weaver,53,Nature's Prophet,45,Pugna,true
7439555446,2023-11-15 00:44:22,167,7.34d,54,Lifestealer,45,Pugna,96,Centaur Warrunner,75,Silencer,25,Lina,107,Earth Spirit,81,Chaos Knight,23,Kunkka,119,Dark Willow,68,Ancient Apparition,false
7439676334,2023-11-15 03:37:44,167,7.34d,1,Anti-Mage,57,Omniknight,135,Dawnbreaker,22,Zeus,112,Winter Wyvern,23,Kunkka,83,Treant Protector,9,Mirana,78,Brewmaster,6,Drow Ranger,true
7439740873,2023-11-15 04:59:57,167,7.34d,99,Bristleback,36,Necrophos,4,Bloodseeker,39,Queen of Pain,31,Lich,54,Lifestealer,88,Nyx Assassin,41,Faceless Void,129,Mars,11,Shadow Fiend,true
7439818967,2023-11-15 06:39:12,167,7.34d,106,Ember Spirit,39,Queen of Pain,103,Elder Titan,45,Pugna,136,Marci,52,Leshrac,128,Snapfire,18,Sven,68,Ancient Apparition,73,Alchemist,true
7439859615,2023-11-15 07:27:34,167,7.34d,11,Shadow Fiend,123,Hoodwink,7,Earthshaker,64,Jakiro,42,Wraith King,74,Invoker,84,Ogre Magi,103,Elder Titan,90,Keeper of the Light,53,Nature's Prophet,true
7439944423,2023-11-15 08:59:57,167,7.34d,48,Luna,97,Magnus,99,Bristleback,101,Skywrath Mage,51,Clockwerk,64,Jakiro,39,Queen of Pain,96,Centaur Warrunner,67,Spectre,138,Muerta,true
7439968908,2023-11-15 09:25:28,167,7.34d,84,Ogre Magi,121,Grimstroke,48,Luna,72,Gyrocopter,46,Templar Assassin,86,Rubick,5,Crystal Maiden,137,Primal Beast,36,Necrophos,41,Faceless Void,true
7440032062,2023-11-15 10:30:18,167,7.34d,53,Nature's Prophet,23,Kunkka,104,Legion Commander,48,Luna,93,Slark,18,Sven,97,Magnus,30,Witch Doctor,90,Keeper of the Light,84,Ogre Magi,true
7440198322,2023-11-15 12:27:10,167,7.34d,36,Necrophos,121,Grimstroke,90,Keeper of the Light,78,Brewmaster,35,Sniper,50,Dazzle,58,Enchantress,63,Weaver,42,Wraith King,100,Tusk,false
